"","ID.Number","Rank_gift","predicted_gift_amount"
"15929",919448,15929,82.5656458153104
"15930",75601,15930,82.5380674334137
"15931",707534,15931,82.5161653172303
"15932",2097748,15932,82.5101617441201
"15933",551964,15933,82.4662493731037
"15934",758912,15934,82.4581562619972
"15935",307243,15935,82.4489731155449
"15936",333491,15936,82.4351008695468
"15937",51746,15937,82.4273171117707
"15938",853468,15938,82.4054269947696
"15939",807580,15939,82.3984025040764
"15940",166750,15940,82.397588970465
"15941",130120,15941,82.3967623656862
"15942",774348,15942,82.392596672314
"15943",229600,15943,82.3700713889084
"15944",2131679,15944,82.3208471157707
"15945",828010,15945,82.3188216903904
"15946",938678,15946,82.3043744608829
"15947",830336,15947,82.2833951017484
"15948",346958,15948,82.2626810085068
"15949",2076612,15949,82.2596035342095
"15950",3223,15950,82.2517543536953
"15951",375326,15951,82.2287833433219
"15952",2130494,15952,82.217982301094
"15953",2133113,15953,82.2165867441148
"15954",412729,15954,82.202243173702
"15955",752086,15955,82.1861047498917
"15956",443586,15956,82.150535861277
"15957",1000363,15957,82.1426917249718
"15958",176339,15958,82.140089855157
"15959",636727,15959,82.1129632278922
"15960",827598,15960,82.0615742384464
"15961",204352,15961,82.0531368009008
"15962",144271,15962,82.0425172060822
"15963",240411,15963,82.022994664531
"15964",708297,15964,81.9795922145174
"15965",850361,15965,81.9698044489733
"15966",524953,15966,81.9571286345476
"15967",334885,15967,81.9515303828097
"15968",45763,15968,81.9380012423392
"15969",505350,15969,81.922887440019
"15970",2103900,15970,81.9074895088436
"15971",390832,15971,81.9071968259961
"15972",667652,15972,81.8978268069932
"15973",828240,15973,81.896365651778
"15974",761722,15974,81.8935648943171
"15975",581403,15975,81.884614450206
"15976",774574,15976,81.8785509555179
"15977",827984,15977,81.869919831021
"15978",2094860,15978,81.851881708837
"15979",6051302,15979,81.8159747347423
"15980",28711,15980,81.7505116328933
"15981",803041,15981,81.7459257979625
"15982",902969,15982,81.7268322074213
"15983",8707,15983,81.7237448082139
"15984",423395,15984,81.7141330977845
"15985",830738,15985,81.6873850753196
"15986",441827,15986,81.6545514502025
"15987",274436,15987,81.6147725426633
"15988",900005,15988,81.6052819789177
"15989",153907,15989,81.6020941073899
"15990",2103353,15990,81.5486335639889
"15991",770514,15991,81.544187926826
"15992",938342,15992,81.54018648532
"15993",933764,15993,81.539863281984
"15994",2067624,15994,81.5335321472599
"15995",2066899,15995,81.5245962937527
"15996",216848,15996,81.4961261193663
"15997",192143,15997,81.4865096958934
"15998",350279,15998,81.4621288833181
"15999",723922,15999,81.4547914313098
"16000",2075546,16000,81.4432633473274
"16001",6026432,16001,81.433955957919
"16002",2075600,16002,81.429813646363
"16003",851661,16003,81.4207213303934
"16004",962200,16004,81.4146643485539
"16005",759601,16005,81.3841503938824
"16006",23395,16006,81.3780263638715
"16007",14076,16007,81.3773999572593
"16008",761062,16008,81.3430568878387
"16009",330000,16009,81.3074821985195
"16010",146202,16010,81.2928528101173
"16011",668027,16011,81.2928335626871
"16012",765368,16012,81.2827575837677
"16013",708178,16013,81.2723198866111
"16014",2060123,16014,81.2299561329748
"16015",660160,16015,81.2211219695582
"16016",966956,16016,81.1986600715221
"16017",82085,16017,81.1926143340884
"16018",654986,16018,81.1764978181791
"16019",431053,16019,81.1739903091227
"16020",98692,16020,81.1696182229026
"16021",835497,16021,81.1306712973039
"16022",899857,16022,81.1215691413764
"16023",98126,16023,81.1192186349724
"16024",760542,16024,81.1070101065585
"16025",65499,16025,81.096728229115
"16026",2106400,16026,81.0917032344639
"16027",736322,16027,81.0806231336608
"16028",268487,16028,81.0529218567196
"16029",2157292,16029,81.036198784341
"16030",2132855,16030,81.0170869032903
"16031",2043,16031,81.0124531132111
"16032",2076665,16032,80.987255718637
"16033",774725,16033,80.9741333079601
"16034",355244,16034,80.9676911162788
"16035",736087,16035,80.8959682314571
"16036",289992,16036,80.8939116533654
"16037",932841,16037,80.8541585140281
"16038",923190,16038,80.8537148654593
"16039",765359,16039,80.8518626872554
"16040",265990,16040,80.8429878712212
"16041",933154,16041,80.8201894686339
"16042",714382,16042,80.8154818883425
"16043",28378,16043,80.8056008108965
"16044",793005,16044,80.7918625591791
"16045",377693,16045,80.7885417701442
"16046",647497,16046,80.7877586600611
"16047",250700,16047,80.7766677477577
"16048",296646,16048,80.7727081141465
"16049",576305,16049,80.7672079612628
"16050",2109395,16050,80.7670619349229
"16051",168684,16051,80.7585607549
"16052",689732,16052,80.7228950229435
"16053",312831,16053,80.6576898770145
"16054",290856,16054,80.6390867594472
"16055",437192,16055,80.6040782516991
"16056",550952,16056,80.5989775853795
"16057",251610,16057,80.5957889201323
"16058",808884,16058,80.5786113001518
"16059",794474,16059,80.5506141636786
"16060",354443,16060,80.539002508297
"16061",899694,16061,80.5387539456272
"16062",582192,16062,80.5196175727185
"16063",403191,16063,80.5077762059869
"16064",254815,16064,80.5074133902085
"16065",853696,16065,80.4682625364705
"16066",243337,16066,80.466090534253
"16067",794587,16067,80.4268936540364
"16068",991318,16068,80.416683228851
"16069",376432,16069,80.4160683531709
"16070",954765,16070,80.3998712264791
"16071",262717,16071,80.3696726289408
"16072",16886,16072,80.3593573025667
"16073",771961,16073,80.3433692441126
"16074",902459,16074,80.3296661949234
"16075",200411,16075,80.3162327496244
"16076",441600,16076,80.3060465204697
"16077",420924,16077,80.2528493127125
"16078",720913,16078,80.2164281522581
"16079",403278,16079,80.2086434548521
"16080",479469,16080,80.1768716130193
"16081",900560,16081,80.1559882636314
"16082",205853,16082,80.1436710503142
"16083",905502,16083,80.1382669853759
"16084",408844,16084,80.1362736059396
"16085",453105,16085,80.1244040643926
"16086",169140,16086,80.1184962233608
"16087",833676,16087,80.1183409051131
"16088",577686,16088,80.116752535811
"16089",319595,16089,80.1087225651747
"16090",662764,16090,80.1014876963716
"16091",2075446,16091,80.076699433993
"16092",360231,16092,80.0659097141085
"16093",150576,16093,80.0594848664082
"16094",87051,16094,80.0441187278125
"16095",2101097,16095,80.0384847754105
"16096",2148319,16096,80.0110503736886
"16097",2076393,16097,80.005260378627
"16098",382995,16098,79.999411101859
"16099",776407,16099,79.995240750164
"16100",646736,16100,79.9798093913411
"16101",689360,16101,79.9760491244527
"16102",663420,16102,79.9446054801166
"16103",655408,16103,79.9091821615341
"16104",1030757,16104,79.9008100789848
"16105",550930,16105,79.8942052298662
"16106",72750,16106,79.8712256932902
"16107",161050,16107,79.8709346069693
"16108",251771,16108,79.8606767817102
"16109",1056159,16109,79.857621581194
"16110",97651,16110,79.8549161465165
"16111",2110172,16111,79.8519394839403
"16112",153655,16112,79.8476299124887
"16113",429372,16113,79.8078101103583
"16114",262374,16114,79.7956457795477
"16115",615862,16115,79.7913780993867
"16116",550354,16116,79.7393762446355
"16117",377327,16117,79.7289351540728
"16118",436484,16118,79.716264248276
"16119",655786,16119,79.6945773123882
"16120",73319,16120,79.6889888851026
"16121",53170,16121,79.6636843583214
"16122",848078,16122,79.6236158118686
"16123",58621,16123,79.6132994763784
"16124",853775,16124,79.6125743967732
"16125",808990,16125,79.601614215463
"16126",291144,16126,79.5910189037961
"16127",605471,16127,79.5813228613319
"16128",759594,16128,79.5792493458841
"16129",864282,16129,79.5547329290263
"16130",929492,16130,79.548303929582
"16131",470226,16131,79.5169552047367
"16132",108637,16132,79.5042960107025
"16133",807527,16133,79.4778067329108
"16134",551016,16134,79.4748104419136
"16135",793839,16135,79.4617199732598
"16136",574297,16136,79.4395931812043
"16137",10959,16137,79.4384560864818
"16138",550998,16138,79.4070149763047
"16139",586835,16139,79.3814741397337
"16140",445461,16140,79.355650709284
"16141",663170,16141,79.352598883783
"16142",39267,16142,79.3436043360815
"16143",378702,16143,79.3373926344688
"16144",2131607,16144,79.3228497130219
"16145",764913,16145,79.3197839004256
"16146",95492,16146,79.3123748229325
"16147",792867,16147,79.303609407235
"16148",644451,16148,79.294604044102
"16149",250123,16149,79.281868783745
"16150",15128,16150,79.2741935712296
"16151",807899,16151,79.2674849176887
"16152",850470,16152,79.2652140652863
"16153",146910,16153,79.2629067710487
"16154",886508,16154,79.2297670640971
"16155",905157,16155,79.2212935072414
"16156",359241,16156,79.2146199294782
"16157",719427,16157,79.1982419780379
"16158",314359,16158,79.0805021849868
"16159",278467,16159,79.04810398311
"16160",690562,16160,79.0085825670782
"16161",38993,16161,79.0001720230127
"16162",553228,16162,78.9756557759736
"16163",665038,16163,78.9575571263329
"16164",432209,16164,78.9535088425452
"16165",980162,16165,78.9417216353366
"16166",900029,16166,78.9403992102988
"16167",586021,16167,78.927706730766
"16168",249950,16168,78.9130855828852
"16169",833724,16169,78.8946140652862
"16170",425692,16170,78.8936520087798
"16171",118541,16171,78.8896731334043
"16172",222787,16172,78.8670743274335
"16173",453923,16173,78.8274692991265
"16174",205874,16174,78.7852766249195
"16175",465171,16175,78.7732692949386
"16176",495273,16176,78.7663095116545
"16177",552361,16177,78.7578574712882
"16178",834277,16178,78.7548598074407
"16179",509431,16179,78.7226102962258
"16180",399648,16180,78.6577964966418
"16181",902121,16181,78.6559560566038
"16182",48005,16182,78.6177414721675
"16183",633440,16183,78.6145488775084
"16184",764817,16184,78.6090862852848
"16185",550240,16185,78.6064528817223
"16186",853837,16186,78.5825409075719
"16187",15942,16187,78.5349527639446
"16188",386286,16188,78.5199543428943
"16189",273907,16189,78.4972480438152
"16190",728233,16190,78.4811164590679
"16191",129777,16191,78.4802343224508
"16192",435913,16192,78.4452056289351
"16193",2138049,16193,78.3896009710297
"16194",751665,16194,78.3314897635221
"16195",552216,16195,78.3275795164738
"16196",203020,16196,78.3254680126875
"16197",902378,16197,78.3104990197727
"16198",518172,16198,78.3070481895487
"16199",181913,16199,78.3067879409649
"16200",38247,16200,78.2869019855507
"16201",938756,16201,78.2702034456113
"16202",807662,16202,78.2671224185051
"16203",748821,16203,78.2580165565194
"16204",923151,16204,78.2382335694755
"16205",92932,16205,78.237930135873
"16206",25043,16206,78.225357321076
"16207",793269,16207,78.1979781922649
"16208",5284,16208,78.1969755302016
"16209",2075423,16209,78.1877556050351
"16210",2136418,16210,78.1505367881624
"16211",955807,16211,78.1410718623719
"16212",772629,16212,78.1372756063405
"16213",57651,16213,78.1257511536495
"16214",497458,16214,78.113174249854
"16215",191379,16215,78.1040173479393
"16216",851861,16216,78.0573848040146
"16217",137981,16217,78.0395627180517
"16218",339210,16218,78.0381038203546
"16219",360968,16219,78.033691641927
"16220",283264,16220,78.0316820683897
"16221",152931,16221,78.0256907470313
"16222",394850,16222,78.0106303722426
"16223",794748,16223,78.0100759333805
"16224",911145,16224,77.9968766637108
"16225",956587,16225,77.9781445361348
"16226",369963,16226,77.9750869057855
"16227",236079,16227,77.9608031502562
"16228",774254,16228,77.9307113908777
"16229",360440,16229,77.9211242161146
"16230",794938,16230,77.9111500950523
"16231",338122,16231,77.9046595566534
"16232",850271,16232,77.9043128855085
"16233",466280,16233,77.9008356015907
"16234",68314,16234,77.8980855091989
"16235",708050,16235,77.8859645635554
"16236",321723,16236,77.8819519767985
"16237",816286,16237,77.880758465552
"16238",42915,16238,77.862684028873
"16239",50012,16239,77.8476350664907
"16240",2132451,16240,77.8321787819327
"16241",722215,16241,77.800484595413
"16242",471240,16242,77.7995733827404
"16243",171413,16243,77.7935073466284
"16244",254697,16244,77.7758470558875
"16245",361087,16245,77.769395063
"16246",2077711,16246,77.6963886965996
"16247",357158,16247,77.6773918904974
"16248",380690,16248,77.6597406782742
"16249",935598,16249,77.6362446456765
"16250",933165,16250,77.6348136013292
"16251",295433,16251,77.5740249044325
"16252",146416,16252,77.569871978712
"16253",2072898,16253,77.5553836197385
"16254",2154409,16254,77.5512965999986
"16255",1047095,16255,77.4795675404279
"16256",114980,16256,77.430013016387
"16257",902473,16257,77.4263846730202
"16258",722245,16258,77.4190021349558
"16259",342580,16259,77.3906167465008
"16260",132959,16260,77.3723698130921
"16261",834689,16261,77.3591838786614
"16262",659877,16262,77.3466078980092
"16263",809080,16263,77.2905698423662
"16264",924328,16264,77.2789819292583
"16265",901963,16265,77.275014180346
"16266",607987,16266,77.261258211584
"16267",961613,16267,77.2588805814182
"16268",754184,16268,77.2482641008075
"16269",199547,16269,77.2444381461418
"16270",206867,16270,77.2347591702827
"16271",39162,16271,77.2074295887657
"16272",307488,16272,77.1829242946458
"16273",371956,16273,77.1727774299905
"16274",925363,16274,77.1702156452515
"16275",963294,16275,77.1580198137006
"16276",726973,16276,77.1436295143931
"16277",793126,16277,77.1258841820033
"16278",181515,16278,77.1191533196585
"16279",433550,16279,77.1137269174892
"16280",2205378,16280,77.1044499343606
"16281",106532,16281,77.0960144965364
"16282",223297,16282,77.0612555555811
"16283",455850,16283,77.0535891169064
"16284",807014,16284,77.0442960500266
"16285",903578,16285,77.0101838469258
"16286",632227,16286,76.9850359975736
"16287",427486,16287,76.9644056249528
"16288",281355,16288,76.942141394106
"16289",858920,16289,76.9399818981727
"16290",775155,16290,76.9300004533136
"16291",950808,16291,76.9172143718703
"16292",902315,16292,76.9092324006898
"16293",801611,16293,76.882918368871
"16294",34042,16294,76.8802192932125
"16295",848229,16295,76.8747010620123
"16296",490030,16296,76.8669692503357
"16297",372093,16297,76.8212829435692
"16298",578535,16298,76.8006053212667
"16299",255338,16299,76.7361504957774
"16300",206117,16300,76.7126663939611
"16301",371405,16301,76.7124150630614
"16302",405125,16302,76.6693688711426
"16303",773715,16303,76.6423612971794
"16304",899748,16304,76.6405072610291
"16305",759570,16305,76.6400031911174
"16306",481380,16306,76.6086907071491
"16307",270805,16307,76.5656866864519
"16308",956695,16308,76.5556618421432
"16309",515507,16309,76.5360837626767
"16310",210379,16310,76.5326579809905
"16311",278736,16311,76.4841331468364
"16312",18642,16312,76.4813907367113
"16313",386013,16313,76.4546154577583
"16314",460944,16314,76.4195242405125
"16315",853566,16315,76.418431724336
"16316",780837,16316,76.4066988550925
"16317",851823,16317.5,76.3995893733456
"16318",856355,16317.5,76.3995893733456
"16319",730700,16319,76.3609375988918
"16320",932448,16320,76.3504050569222
"16321",473611,16321,76.344397709122
"16322",708436,16322,76.3180660229589
"16323",520885,16323,76.3139975572126
"16324",154121,16324,76.272613808469
"16325",748860,16325,76.2710975263551
"16326",311782,16326,76.2443499248991
"16327",708548,16327,76.2345385764372
"16328",95201,16328,76.2257129055385
"16329",224064,16329,76.198679398955
"16330",35950,16330,76.1912470855488
"16331",2128544,16331,76.1812328921735
"16332",898457,16332,76.1791964856014
"16333",2098191,16333,76.1505368625614
"16334",760418,16334,76.1378463856523
"16335",927380,16335,76.1361747368408
"16336",207022,16336,76.1137455594526
"16337",467265,16337,76.0762087889081
"16338",856317,16338,76.0488706255079
"16339",497869,16339,76.0475790981843
"16340",429838,16340,76.0271609217566
"16341",850296,16341,76.0196931501817
